ifam,ID,OnlineManual,isOut,whyOut,sex,Age,zygosity,el_BFI1,el_BFI2,el_BFI3,el_BFI4,el_BFI5,el_BFI6,el_BFI7,el_BFI8,el_BFI9,el_BFI10,el_BFI11,el_BFI12,el_BFI13,el_BFI14,el_BFI15,el_BFI16,el_BFI17,el_BFI18,el_BFI19,el_BFI20,el_BFI21,el_BFI22,el_BFI23,el_BFI24,el_BFI25,el_BFI26,el_BFI27,el_BFI28,el_BFI29,el_BFI30,el_BFI31,el_BFI32,el_BFI33,el_BFI34,el_BFI35,el_BFI36,el_BFI37,el_BFI38,el_BFI39,el_BFI40,el_BFI41,el_BFI42,el_BFI43,el_BFI44,el_BFI6_Rev,el_BFI21_Rev,el_BFI31_Rev,el_BFI2_Rev,el_BFI12_Rev,el_BFI27_Rev,el_BFI37_Rev,el_BFI8_Rev,el_BFI18_Rev,el_BFI23_Rev,el_BFI43_Rev,el_BFI9_Rev,el_BFI24_Rev,el_BFI34_Rev,el_BFI35_Rev,el_BFI41_Rev,EMPQ_emotional,EMPQ_cognitive
31440,1,0,0, ,2,11.14227501,1,5,2,5,1,4,3,5,3,5,5,5,1,4,2,3,4,5,3,2,5,1,3,4,3,5,3,4,3,4,5,3,3,3,3,3,5,4,4,1,5,1,5,2,5,3,5,3,4,5,2,2,3,3,2,4,1,3,3,3,5,2.727272727,3.888888889
31440,4,0,0, ,2,11.13973138,1,2,1,5,1,5,3,5,1,3,5,3,1,5,1,4,3,5,3,2,5,1,4,1,3,5,5,1,5,3,5,3,5,5,3,3,5,1,5,3,5,1,5,1,5,3,5,3,5,5,5,5,5,3,5,5,3,3,3,3,5,3,3.777777778
31531,1,0,0, ,2,11.14712849,2,5,2,3,3,3,2,3,4,2,3,4,3,4,5,3,3,4,5,4,3,2,4,3,1,3,4,5,2,4,3,4,3,4,1,4,5,3,3,4,3,1,4,5,3,4,4,2,4,3,1,3,2,1,3,1,4,5,5,2,5,3.818181818,3.888888889
31531,4,0,0, ,2,11.14463109,2,4,4,2,2,5,5,5,1,4,5,5,1,5,5,3,4,4,5,5,5,2,4,1,2,5,5,5,4,4,5,2,5,5,4,3,5,2,3,4,4,1, ,5,5,1,4,4,2,5,1,4,5,1,5,1,2,4,2,3,5,4.272727273,5
31553,1,1,0, ,1,11.37850787,2,3,2,4,1,5,3,4,4,4,5,5,2,5,3,4, ,4,1,2,4,2,4,2,3,5,4,1,4,3,5,2,4,4,4,4,5, ,5, ,3,1,5,4,4,3,4,4,4,4,5, ,2,5,4,2,2,3,2,2,5, , 
31553,4,1,0, ,1,11.36755647,2,5,2,5,1,5,2,5,4,2,5,5,1,5,2,4,5,5,1,5,3,1,4,1,4,4,5, ,5, ,4,5,5,5,3, ,5,5,5,4,5,5,5,4,5,4,5,1,4,5, ,1,2,5,5,2,4,2,3, ,1, , 
31582,1,0,0, ,2,11.09012124,3,3,3,3,2,3,3,4,4,1,5,3,3,4,4,4,2,4,3,5,3,3,2,2,3,4,3,4,3,4,3,4,4,4,3,3,3,4,3,4,3,3,3,3,3,3,3,2,3,3,2,2,2,3,4,3,5,3,3,3,3,3.818181818,3.888888889
31582,4,0,0, ,1,11.0949448,3,3,2,5,2,4,4,4,1,5,5,5,1,5,3,5,2,4,1,4,5,3,4,1,3,5,5,4,5,4,4,2,5,5,4,2,4,4,4,2,5,2,4,2,3,2,3,4,4,5,2,2,5,5,5,4,1,3,2,4,4,3.545454545,4.333333333
31633,1,0,0, ,1,11.1298799,2,4,2,5,3,3,3,4,1,2,5,5,1,4,2,4,4,3,4,4,4,4,4,1,1,3,2,1,5,1,3,4,4,4,2,3,4,3,4,3,3,3,5,2,3,3,2,2,4,5,5,3,5,2,5,4,4,5,4,3,3,4,3.555555556
31633,4,0,0, ,1,11.12995076,2,4,2,3,1,5,4,4,4,2,5,5,2,4,2,4,4,4,3,4,5,3,4,3,2,4,4,1,4,1,4,3,4,4,2,4,4,2,3,3,4,2,4,4,4,2,3,3,4,4,5,4,2,3,3,2,4,4,4,2,4,3.363636364,3.222222222
31673,1,0,0, ,1,11.1553556,1,3,1,4,1,5,4,4,4,4,5,5,1,5,4,5,5,5,1,3,5,4,5,1,4,5,5,4,5,1,5,4,5,5,4,2,5,4,5,1,4,4,5,2,2,2,2,2,5,5,2,2,2,5,5,4,2,2,2,4,2,2.727272727,3.777777778
31673,4,0,0, ,1,11.07872164,1,4,3,5,1,4,5,5,4,5,5,4,2,5,3,5,4,4,1,5,5,3,4,1,4,5,5,2,4,2,5,3,4,5,5,5,4,2,5,2,5,4,5,3,4,1,3,3,3,4,4,4,2,5,5,3,1,2,1,1,2,2.454545455,4.333333333
31720,1,1,0, ,2,11.15947981,1,4,1,4,1,5,5,5,4,1,4,3,1,5,3,3,4,5,1,5,5,1,2,1,1,4,3,1,4,3,3,2,5,4,1,3,5,2,4,1,5,4,5,4,3,1,5,4,5,5,5,4,2,5,5,2,5,5,5,3,2, , 
31720,4,1,0, ,2,11.15947981,1,4,1,4,1,4,5,5,3,1,5,5,1,5,5,4,4,5,2,5,5,2,4,3,2,5,5,1,5,3,4,2,4,5,4,5,5,4,5,3,1,1,5,5,5,1,4,4,5,5,5,2,3,4,3,1,5,4,2,1,5, , 
31760,1,0,0, ,1,11.18518414,2,2,1,3,3,2,3,4,4,3,3,2,4,3,4,2,2,3,2,4,3,5,5,5,3,3,4,2,2,5,2,4,3,4,4,1,5,4,4,4,2,2,4,2,4,3,1,2,5,2,4,2,2,4,1,4,3,3,2,5,4,3.272727273,3.555555556
31760,4,0,0, ,1,11.18535272,2,4,3,2,1,1,1,3,4,2,5,5,3,3,4,2,4,3,5,2,2,1,3,5,5,3,3,2,2,3,2,3,2,3,4,2,4,4,3,5,5,2,4,5,2,5,5,3,3,3,4,2,2,1,1,1,4,1,2,4,4,2.454545455,3.666666667
31873,1,0,0, ,2,11.18539211,3,3,1,5,1,4,4,5,3,4,5,4,1,5,2,5,4,5,3,4,5,3,4,3,3,4,2,2,3,1,3,4,5,4,3,2,4,1,3,3,5,4,4,4,3,2,3,2,5,5,4,5,3,3,3,2,2,3,3,4,2, , 
31873,4,0,0, ,1,11.17107676,3,2,3,5,1,4,4,5,3,5,5,5,1,5,3,4,4,4,1,3,3,4,4,1,5,5,5,1,5,1,4,3,5,5,4,4,5,1,5,1,4,1,5,2,3,2,2,3,3,5,5,5,3,5,5,4,1,1,2,2,5, , 
31902,1,1,0, ,2, ,2,3,2,4,3,4, ,3,3,3,4,4,2,5,3,2,3, ,4,3,3,4,3,3,3, ,4, ,2, ,2,3,2,3,3, ,4,3,2,3, , ,3, ,1, ,2,3,4,4, ,3,3,2,3, ,3,3,3, , , , 
31902,4,1,0, ,2, ,2,5,2,4,2,4, ,3,3,4,5,4, ,4,5,3,5,4,4,4,3,4,4,4,3,4,4,1,4,5,5,5,5,4,1,4,5,4,4,5,5,4,5,1,5, ,2,1,4, ,5,2,3,2,2,5,2,3,5,2,2, , 
31913,1,0,0, ,1,11.05156552,3,3,1,5,2,4,5,5,4,4,3,5,1,5,3,4,4,3,4,1,5,3,5,3,5,4,4,1,4,5,4,4,4,5,4,3,5,3,4,2,5,1,4,3,4,1,3,2,5,5,5,3,2,2,3,3,2,1,2,3,5,3.363636364,4.333333333
31913,4,0,0, ,2,11.05157173,3,2,1,5,1,5,5,5,1,5,4,4,1,5,2,5,5,5,4,2,5,5,5,1,5,5,5,1,5,1,5,1,5,5,5,4,5,1,5,1,5,1,5,1,5,1,1,5,5,5,5,5,5,2,5,5,1,1,1,2,5,3.4,5
31942,1,0,0, ,2,11.06805971,2,1,1,5,3,3,5,5,1,4,4,4,1,5,4,4,4,5,1,5,5,5,5,1,2,4,4,4,4,5,4,4,5,5,3,4,5,2,4,5,5,1,4,1,5,1,1,2,5,5,2,4,5,5,5,5,2,4,3,2,5,4.181818182,4.333333333
31942,4,0,0, ,2,11.06818934,2,4,1,4,2,4,1,5,4,4,5,5,1,4,4,4,4,4,2,4,5,2,5,1,2,4,5,1,4,1,4,2,5,4,3,5,5,1,5,1,5,1,5,4,3,5,4,4,5,5,5,5,2,4,5,2,2,4,3,1,5,3.727272727,4.777777778
31953,1,0,0, ,1,11.21578815,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31953,4,0,0, ,2,11.21107987,3,3,3,2,1,3,3,5,2,4,5,5,1,4,2,3,4,5,5,1,3,1,4,3,2,2,3,1,4,2,4,4,4,3,3,3,5,3,2,2,3,4,5,4,2,3,5,2,3,5,5,3,4,1,3,2,2,4,3,3,2,3.727272727,4.111111111
31960,1,1,0, ,2,11.34839151,1,4,3, ,1,3,4,4,1,4,5,5,2,5,4,3,4,3,2,4,3,3,4,3,4,3,4,4,4,3,3,3,4,4,4,4,5,2,2,5, ,2,2,4,2,2,3,3,3,4,2,4,5,4,3,2,2,2,2,2,4, , 
31960,4,1,0, ,2,11.34839151,1,3,2,2,1,2,1,5,1,2,4,4,1,3,2,4,4,3,1,5,2,5,3,3,3,2,3,2,4,1,3,4,4,4,2,3, ,1,4,4,2,1,4,5,1,5,1,2,4,5,4,5,5,5,3,1,4,3,4,3,5, , 
32000,1,0,0, ,2,11.14762599,2,5,3,4,2, ,5,5,2,3,5,4,1,4,2,5,4,4,4,2,2,3,2,4,4,3,4,3,2,3,1,3,2,5,3,3,4,2,4,3,4,1,3,2,4,1,3,3,3,5,3,4,4,2,2,4,3,2,3,3,5,2.272727273,4.444444444
32000,4,0,0, ,2,11.14771729,2,1,2,3,2,3,4,4,2,2,4,5,1,4,3,4,3,4,2,3,5,3,4,2,5,4,2,2,4,3,1,5,5,4,4,4,3,3,3,4,3,2,3,3,3,2,3,1,4,5,4,3,4,4,4,3,4,1,2,2,4,2.909090909,3.111111111
32080,1,0,0, ,2,11.20965973,2,5,2,5,3,3,3,4,3,3,4,4,2,4,3,3,3,5,4,3,3,3,4,4,3,4,3,2,3,3,4,3,4,4,3,4,4,3,3,3,3,3,4,3,5,3,3,3,4,4,4,3,3,2,2,3,3,3,3,2,3,3.181818182,4.444444444
32080,4,0,0, ,2,11.20960216,2,4,1,5,1,4,3,5,1,2,5,4,2,5,4,4,4,5,1,5,4,3,5,1,1,4,1,2,5,2,5,5,5,5,1,4,4,2,4,3,2,4,4,2,4,3,3,1,5,4,4,4,5,5,5,4,4,5,5,2,2,3.636363636,4.555555556
32160,1,0,0, ,1,11.63257247,2,4,4,2,1,5,4,5,4,1,3,5,1,2,5,2,2,3,4,5,5,5,2,1,5,5,4,1,2,2,1,1,4,2,1,5,5,1,5,2,5,3,5,5,4,2,1,5,2,5,5,5,2,2,5,1,5,1,5,1,3,2.727272727,2.444444444
32160,4,0,0, ,1,11.63256464,2,5,3,4,2,3,5,5,3,1,5,4,1,4,3,1,1,4,5,5,4,1,2,2,2,3,3,1,3,2,5,1,5,2,1,5,5,2,4,5,5,3,5,4,2,1,5,5,3,5,5,4,3,1,4,2,5,4,5,1,3,3.727272727,4.444444444
32171,1,1,0, ,2,11.40041068,3,3,2,5,1,3,5,4,2,3,4,3,2,5,5,4,3,4,1,4,4,5,4,2,3,4,3,2,5,2,5,3,4,5,3,5,4,3,4,2,4,5,5,1,5,1,1,3,4,4,4,3,4,5,4,5,3,3,3,1,1, , 
32171,4,1,0, ,1,11.40041068,3,5,3,3,2,4,4,2,5,3,5,4,1,3,5,4,4,4,4,4,4,1,4,4,3,4,4,2,3,4,4,4,3,2,3,5,4,4,2,2,5,1,4,2,4,2,5,2,3,5,4,2,1,2,2,4,3,3,3,1,5, , 
32193,4,0,0, ,1,11.83130415,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32200,1,0,0, ,1,11.12313826,3,2,3,3,2,4,4,4,3,4,4,5,1,4,3,4,4,4,4,5,5,3,4, ,4,4,4,2,3,4,4,2,4,5,3,4,5,2,3,2,3,1,5,2,5,2,3,4,3,5,4,4,3,2, ,4,2,2,3,2,5,3.090909091,3.777777778
32200,4,0,0, ,2,11.1230477,3,5,4,3,2,4,2,5,4,2,4,4,1,4,5,4,3,3,3,4,5,1,3,4,3,3,3,2,4,5,2,4,4,3,2,4,5,3,2,4,4,4,4,3,3,4,5,2,2,5,4,3,2,3,2,3,4,3,4,2,2,3.363636364,4.666666667
32222,1,0,0, ,2,11.31476487,3,4,4,3,2,4,4,3,2,3,4,4,3,4,4,3,4,3,3,3,4,3,4,3,3,3,3,2,3,2,5,4,4,3,2,5,5,2,2,4,4,5,3,3,4,2,3,2,2,3,4,4,4,3,3,3,3,3,4,1,1,2.909090909,3.444444444
32222,4,0,0, ,1,11.31457373,3,5,4,5,4,4,3,5,3,2,5,5,1,5,4,5,4,5,1,5,5,1,3,1,1,5,3,2,4,4,5,3,4,4,2,2,4,3,3,2,5,2,4,3,4,3,5,3,2,5,4,3,3,5,5,3,4,5,4,4,4,3.636363636,4.111111111
32233,1,0,0, ,1,11.385208,3,2,2,3,2,4,2,2,1,4,5,4,2,4,2,4,2,4,5,2,5,4,4,3,2,4,5,5,3,5,5,3,3,4,2,2,4,3,2,3,4,4,3,4,4,4,2,3,4,4,1,3,5,1,3,2,2,4,4,4,2,3.454545455,3.555555556
32233,4,0,0, ,2,11.38810705,3,4,3,4,2,2, ,3,4,2,3,4,2,3,3,2,3,4,2,4,2,4,3,2,3,2,2,4,3,3,3,4,4,3,2,3,3,4,2,3,3,4,4,3,2, ,2,2,3,4,2,2,2,4,4,3,4,3,4,3,2,2.5,2.777777778
32251,1,0,0, ,1,11.16937606,3,3,1,5,1,5,5,5,2,5,5,5,1,5,2,5,5,5,2,3,5,3,5,1,4,5,5,1,5,1,3,3,5,5,5,5,5,1,5,3,5,1,5,1,1,1,3,3,5,5,5,5,4,4,5,5,1,2,1,1,5, , 
32251,4,0,0, ,2,11.16959921,3,5,3,5,1, ,4,5,4,4,5,3,1,4,5,4,4,5,3,5,5,5,4,2,3,4,3,3,3,4,4,5,5,5,3,4,4,2,3,1,5,5,4,3,5,2,1,1,3,5,3,4,2,3,4,3,2,3,3,2,1, , 
32313,1,0,0, ,2,11.06767226,3,4,3,5,2,4,3,3,3,4,4,4,3,5,4,5,4,3,1,4,5,1,3,2,4,4,3,3,3,3,5,2,4,5,3,4,4,4,5,4,4,4,4,3,5,3,5,4,3,3,3,2,3,5,4,3,2,2,3,2,2,3.909090909,4.555555556
32313,4,0,0, ,1,11.33559517,3,1,2,2,3,2,3,4,5,2,4,5,5,5,5,3,2,3,2,2,5,3,3,1,4,5,5,5,5,5,5,1,3,2,1,3,2,3,3,1,3,2,3,3,3,3,3,5,4,1,1,3,1,4,5,3,4,2,5,3,4,3.272727273,2.375
32342,1,0,0, ,2,11.03007703,3,4, , , , , , , , , ,5,1,5,3,4,4,5,1, ,5,1,5,1,4,4,5,1,5,1,4,2,5,5,3,4,5,2,4,4,4,4,5,4,5, ,5,4, ,5,5,4, ,5,5,2, ,2,3,2,2,2.181818182,4.222222222
32342,4,0,0, ,1,11.05685058,3,2,1,4,1,4,3,5,1,4,5,5,1,4,2,5,4,3,1,4,5,2,4,1,3,4,4,1,4,1,4,1,5,4,4,4,5,1,4,1,4,2,4,3,4,3,4,5,5,5,5,5,5,5,5,3,2,3,2,2,4,3.090909091,4.111111111
32371,1,0,0, ,1,11.05369886,3,4,5,3,1,3,4,4,4,2,5,5,4,4,5,4,4,4,2,4,2,3,4,5,4,2,4,2,2,5,4,4,3,3,4,5,5,3,4,5,3,4,5,4,2,2,3,2,1,2,4,3,2,4,1,2,4,2,2,1,2,4,4.222222222
32371,4,0,0, ,2,11.05369933,3,4,3,5,3,3,3,5,3,3,3,4,3,3,3,1,3,3,2,4,3,3,3,3,4,3,4,2,3,4,3,4,2,3,2,3,4,4,4,4,3,4,3,4,3,3,3,2,3,3,4,2,3,4,3,2,3,2,4,3,2,3.181818182,3.333333333
32400,1,0,0, ,2,11.15563611,1,4,2,3,1,4,2,3,1,3,4,4,3,3,4,3,3,4,3,4,3,2,4,3,3,3,3,3,3,3,4,3,3,4,3,3,4,4,3,3,4,3,4,3,4,4,4,3,4,3,3,2,5,3,3,3,3,3,3,3,3,3.181818182,3.444444444
32400,4,0,0, ,2,11.41289119,1,4,1,3,1,3,3,3,3,3,4,3,3,3,3,2,4,3,3,3,2,1,3,4,3,3,3,3,3,2,3,4,3,3,3,3,4,3,3,3,3,3,4,3,4,3,5,2,5,3,3,3,3,3,2,3,3,3,3,3,3,3.272727273,3.444444444
32433,1,0,0, ,2,11.0339703,3,4,2,3,1,4,3,5,3,2,4,5,3,4,4,5,4,4,1,3,4,2,5,1,2,3,5,1,2,3,4,4,5,4,3,3,4,3,4,4,3,3,5,4,3,3,4,2,4,3,5,3,3,5,5,2,4,4,3,3,3,3.7,4
32433,4,0,0, ,1,11.03528481,3,5,3,2,1,5,5,4,1,1,5,5,3,4,4,5,5,3,3,5,4,1,3,4,4,4,4,3,5,3,5,4,4,4,1,4,5,5,5,1,4,3,4,3,5,1,5,2,3,3,3,1,5,3,2,3,5,2,5,2,3,3.454545455,4.444444444
32462,1,1,0, ,2,11.41409993,3,4,3,4,2,5,4,4,4,4,4,4,2,4,5,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,5,3,4,4,3,5,5,4,4,3,4,3,5,4,4,2,3,3,3,4,2,2,2,2,3,2,2,2,3,1,3, , 
32462,4,1,0, ,1,11.41409993,3,4,3,4,2,5,3,3,3,4,5,4,3,5,3,4,5,3,2,3,3,3,4,3,3,4,4,2,3,3,4,1,3,4,3,4,3,2,4,3,5,1,4,2,5,3,3,5,3,3,4,4,3,4,3,4,2,3,3,2,5, , 
32513,1,0,0, ,1,10.95604358,2,3,2,4,3,5,3,4,3,5,4,4,2,4,3,3,3,5,3,4,4,3,4,3,3,4,4,2,4,2,3,2,4,4,5,3,4,3,4,2,3,4,4,3,5,3,3,4,4,4,4,3,3,3,3,3,1,3,1,3,2,3.454545455,4.444444444
32513,4,0,0, ,1,10.95614885,2,5,1,4,1,5,4,1,3,4,5,5,2,5,3,5,5,5,4,2,5,3,4,3,4,5,5,2,4,3,5,4,5,4,5,2,5,1,4,3,5,5,5,1,5,2,3,2,5,4,4,5,3,2,3,5,2,2,1,4,1,2.818181818,3.777777778
32520,1,0,0, ,2,11.14470083,3,4,2,5,2,4,3,4,3,4,3,4,2,4,2,5,4,4,3,4,3,2,3,3,4,4,4,1,5,4,3,4,4,4,4,4,4,3,4,3,3,2,4,3,3,3,4,2,4,4,5,3,3,3,3,3,2,2,2,2,4,2.454545455,3.555555556
32531,1,0,0, ,2,11.24625117,3,5,3,4,1,5,1,5,3,1,5,5,4,4,3,3,5,5,5,5,4,1,3,1,1,4,4,1,5,5,3,3,5,3,1,3,5,4,3,3,2,3,3,2,2,5,5,3,3,2,5,2,3,1,5,4,5,5,5,3,3,4.181818182,4.444444444
32531,4,0,0, ,1,11.23744578,3,4,3,3,2,3,2,3,4,3,3,2,3,3,4,2,3,3,4,3,5, ,3,4,3,2,3,4,2,3,2,4,3,3,2,3, ,3,2,2,3,4,3,2,1,4, ,2,3,3,2,3,2,2,2,4,3,3,4,3,2,3.090909091,3.333333333
32593,1,0,0, ,2,10.99166749,2,2,3,5,1,3,2,4,3,4,4,3,1,4,2,2,3,2,3,3,4,4,4,3,4,3,2,3,4,3,4,3,4,3,3,3,4,2,2,3,4,4,4,3,3,4,2,3,3,5,3,4,3,3,3,3,2,2,3,3,2,2.909090909,4
32593,4,0,0, ,2,10.996754,2,4,3,4,1,3,4,4,1,3,3,4,1,5,3,3,3,4,2,5,1,4,4,1,5,3,3,1,4,1,2,4,4,4,2,3,5,3,4,3,1,1,5,1,2,2,2,2,3,5,5,3,5,4,5,5,3,1,4,3,5,2.727272727,2.666666667
32611,1,0,0, ,1,11.0486697,1,4,2,4,1,5,4,5,3,4,5,5,1,5,4,5,4,4,2,5,4,4,5,3,2,4,4,2,4,4,4,4,4,4,4,2,5,2,3,3,4,2,5,3,4,2,2,2,4,5,4,4,3,4,3,3,2,4,2,4,4,3.636363636,4.222222222
32611,4,0,0, ,1,11.05176322,1,5,5,3,1,5,3,5,3,4,5,3,1,4,3,5,4,3,3,5,5,1,3,3,3,5,4,3,3,3,5,3,5,3,4,3,5,3,4,5,5,2,3,1,4,3,5,3,1,5,3,3,3,3,3,5,2,3,2,3,4,3.272727273,3.888888889
32633,1,0,0, ,1,11.19155237,2,3,3,4,2,3,1,3,3,3,3,5,5,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,5,4,3,4,3,3,5,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3.454545455,4.222222222
32633,4,0,0, ,1,11.19155706,2,5,3,5,1,5,2,5,4,1,5,5,1,5,1,5,4,5,5,3,5,1,5,1,1,5,5,1,5,5,5,3,5,5,5,5,4,5,5,5,3,1,5,3,1,4,5,3,3,5,5,1,2,1,5,3,5,5,1,1,5,3.454545455,4.444444444
32640,1,0,0, ,2,11.02177228,1,4,3,4,4,4,3,4,4,3,5,5,3,3,2,5,5,4,3,4,4,3,3,1,3,3,4,2,4,3,3,3,4,4,3,3,5,3,4,3,5,2,4,4,3,3,3,3,3,3,4,3,2,3,5,2,3,3,3,3,4,3,3.444444444
32640,4,0,0, ,2,11.0217764,1,3,1,5,1,5,5,4,3,5,5,5,2,4,2,4,5,5,1,5,5,5,4,1,5,5,5,2,5,1,5,3,4,5,3,5,5,2,5,1,5,3,5,2,4,1,1,3,5,4,4,4,3,5,5,4,1,1,3,1,3,3.2,4.666666667
32680,1,1,0, ,1,11.24982888,1,3,2,4,1,5,4,4,2,5,2,5,3,5,1,4,5,4, ,2,5,4,5,1,3,4,4,1,3,1,3,2,5,5,5,3,4,4,5,1,5,1,3,1,5,2,2,4,4,3,5,2,4, ,5,5,1,3,1,3,5, , 
32680,4,1,0, ,1,11.24982888,1,3,4,4,1,2,4,5,1,5,4,5,3,5,2,3,3,4,1,1,2,4,3,1,4,3,5,1,4,1,3,3,4,5,5,3,4,3,4,2,4,3,4,1,2,2,2,3,2,3,5,3,5,5,5,5,1,2,1,3,3, , 
32691,1,0,0, ,2,10.97498368,2,3,3,5,2,5,5,5,4,4,4,4,1,5,3,5,3,4,1,5,4,5,3,3,3,4,3,2,5,2,5,3,5,4,4,1,4,2,5,3,3,5,4,2,5,1,1,3,3,5,4,4,2,5,3,4,2,3,2,5,1,3.909090909,4.333333333
32691,4,0,0, ,2,10.97515581,2,5,2,3,2,3,4,5,3,5,4,4,2,5,3,3,3,5,3,3,3,2,4,2,3,3,3,2,4,4,3,3,5,4,4,4,4,3,4,2,3,3,4,2,4,2,4,3,4,4,4,3,3,3,4,4,1,3,2,2,3,3.363636364,3.222222222
32702,1,0,0, ,1,11.19182029,2,3,1,5,1,5,3,4,2,1,1,5,1,4,1,4,3,5,1,1,1,2,4,4,5,4,3,1,4,1,1,3,5,5,1,1,5,2,4,4,1,5,5,2,1,3,4,3,5,5,5,4,4,5,2,4,5,1,5,5,1, , 
32702,4,0,0, ,1,11.16143896,2,4,2,3,1,5,4,5,4,3,5,5,1,4,4,5,4,4,1,3,5,2,4,2,3,1, ,3,4,3,4,3,4,4,2,4,5,4,2,2,4,5,5,3,1,2,4,3,4,5,3,2,2,5,4,3,3,3,4,2,1, , 
32731,1,0,0, ,1,11.04591211,3,3,3,1,3,5,4,3,4,2,4,4,3,3,3,3,3,4,5,4,5, ,3,5,2,5,3,4,1,4,1,4,3,3,4,4,4,5,3,5,4,2,3,5,1,2, ,2,3,3,2,1,2,1,1,1,4,4,2,2,4,3.090909091,4
32731,4,0,0, ,2,11.04609863,3,5,4,4,1,5,3,5,4,4,5,4,1,4,1,3,4,5,4,5,4,2,4,2, ,4,3,4,4,2,4,4,5,4,3,3,5,4,5,4,3,2,4,5,5,3,4,2,2,5,2,2,2,2,4,1,2, ,3,3,4,2.363636364,4.333333333
32753,1,0,0, ,2,11.30326901,1,4,1,4,3,5,3,4,5,3,5,4,3,4,5,4,5,4,3,4,4,3,4,3,2,4,4,3,3,4,5,4,4,4,1,4,5,5,4,5,5,2,4,4,5,3,3,2,5,3,3,1,1,3,3,2,3,4,5,2,4,3.727272727,4.111111111
32753,4,0,0, ,2,10.98646019,1,5,2,3,1,5,3,5,3,3,5,5,1,4,3,3,5,5,3,3,2,1,5,2,3,3,1,2,3,3,3,1,4,4,4,3,5,2,5,2,2,4,5,2,4,3,5,5,4,5,4,4,3,3,4,4,3,3,2,3,2,3.545454545,4
32760,1,0,0, ,2,11.0217258,3,2,1,5,1,3,4,5,3,4,5,4,1,5,3,4,3,5,2,4,3,5,5,3,3,1,3,1,5,3,4,4,5,3,4,2,5,2,3,3,3,3,4,4,3,2,1,2,5,5,5,4,3,4,3,2,2,3,2,4,3,3.181818182,4.333333333
32760,4,0,0, ,1,11.02430917,3,4,2,3,2,3,2,4,3,2,4,4,1,4,3,3,3,4,4,4,4,2,4,3,2,2,3,2,3,2,3,4,4,3,2,4,5,3,3,2,3,2,4,4,3,4,4,2,4,5,4,3,3,2,3,2,4,4,4,2,4,3.636363636,2.888888889
32793,1,1,0, ,2,11.54277892,2,5,1,4,1,4,1,5,4,5,5,5,3,4,2,4,5,5,3,5,5,1,4,4,2,3,4,1,4,3,5,4,5,4,3,4,5,1,3,1,5,1,5,3,2,5,5,2,5,3,5,5,2,3,2,3,1,4,3,2,5, , 
32793,4,1,0, ,2,11.54277892,2,5,2,5,1,5,1,5,3,4,5,5,4,5,1,5,5,4,1,4,5,1,3,1,1,5,5,1,5,3,5,1,4,3,3,1,5,1,5,1,5,1,4,3,5,5,5,5,4,2,5,5,3,5,5,3,2,5,3,5,5, , 
32800,1,0,0, ,1,10.98543977,2,1,3,4,3,4,4,3,4,4,4,4,4,4,5,4,5,5,4,5,5,3,4,1,4,5,5,4,4,4,4,3,4,4,2,2,5,5,4,4,4,2,4,4,4,2,3,3,3,2,2,1,2,2,5,2,2,2,4,4,4,3.090909091,3.666666667
32800,4,0,0, ,1,10.98535693,2,4,2,4,1,3,4,4,3,3,4,5,3,4,4,3,4,4,4,2,3,4,4,2,4,1,4,3,4,4,2,4,4,4,2,3,5,4,2,2,4,1,4,3,3,2,2,2,4,3,3,2,3,2,4,3,3,2,4,3,5,3.090909091,4.222222222
32811,1,0,0, ,1,11.02084316,1,4,1,5,1,5,5,5, ,4,5,5,2,1,4,3,5,5,2,3,5,4,5,4,2,5,3,5,5,4,4,5,5,4,3,5,5,1,4,4,5,5,4,3,5,1,2,1,5,4,1,5, ,4,2,3,2,4,3,1,1,3.272727273,4.222222222
32811,4,0,0, ,1,11.02067987,1,2,1,4,2,5,3,5,3,4,5,5,1,4,4,4,3,5,4,4,5,4,4,2,2,4,2,3,4,3,4,4,4,3,3,2,5,1,3,2,5,1,5,3,4,3,2,2,5,5,3,5,3,2,4,3,2,4,3,4,5,3,4
32822,1,0,0, ,2,10.9495621,2,5,3,3,1,4,4,4,4,4,5,5,3,4,4,3,4,5,4,4,2,1,4,4,1,2,5,1,4,4,3,2,4,4,1,3,5,5,4,5,3,3,4,1,3,2,5,4,3,3,5,1,2,2,2,5,2,5,5,3,3,3.727272727,4.555555556
32822,4,0,0, ,2,10.95772968,2,5,4,5,2,5,4,5,4,4,5,4,1,5,4,4,4,4,2,4,5,5,4,2,3,4,4,2,5,4,3,4,5,5,3,5,5,2,4,1,4,2,4,2,3,2,1,2,2,5,4,4,2,4,4,4,2,3,3,1,4,3.181818182,3.75
